fid,경도,위도,교량,터널,ROAD_RANK,alti_mean,alti_stdev,alti_min,alti_max,terrain_mean,aspect_mean,sun_mean,sun_stdev,sun_min,azi_mean,Drainage Class,label,시도,시군구,읍면동
133,129.0102817,36.55359343,False,False,101.0,156.5613955,0.355830395,156.1787872,157.1296997,4.243177921,195.6965362,9.787994506,5.95e-07,9.787994385,239.2466067,2.334394904,1,경상북도,청송군,진보면
134,128.0353661,35.0004873,False,False,102.0,0.916137038,0.024479566,0.878742695,0.939748704,0.005143643,285.6677265,9.914136526,4.4e-05,9.914074898,238.7671312,,1,,,
135,126.5508896,33.45584795,False,False,104.0,,,,,,,,,,,2.0,1,제주특별자치도,제주시,아라일동
136,126.3559129,33.33989494,False,False,103.0,,,,,,,,,,,2.0,1,제주특별자치도,서귀포시,안덕면
137,127.0711307,37.54129396,False,False,104.0,13.58625459,0.380535323,13.078578,13.74224472,0.216848277,221.465691,9.704774857,0.0,9.704774857,237.9351501,4.0,1,서울특별시,광진구,화양동
138,127.012226,37.60414461,False,False,104.0,42.84289412,0.181998567,42.58576202,42.85429764,1.033091424,96.84605207,9.699393272,1.78e-15,9.699393272,237.8917197,2.0,1,서울특별시,성북구,정릉동
139,127.0659267,37.6460744,False,False,102.0,25.86643798,1.246461026,25.14276886,27.47380638,0.545655776,195.0262587,9.695809591,4.68e-05,9.695744514,237.923282,3.566139468,1,서울특별시,노원구,중계동
140,126.9086075,37.51346103,False,False,101.0,19.02348689,3.539240406,18.76132393,24.02185822,2.446239379,335.1145862,9.707144737,1.78e-15,9.707144737,237.8319905,2.1065662,1,서울특별시,영등포구,영등포동
141,127.0521905,37.52466577,False,False,101.0,20.30403228,0.215939914,20.29882813,20.60937309,2.652659924,283.3781922,9.7061774,4.05e-05,9.706168175,237.9240807,2.0,1,서울특별시,강남구,청담동
142,127.031609,37.48955917,False,False,101.0,20.04544951,0.438617788,19.52101898,20.48563004,0.821707606,274.3093795,9.709176064,0.0,9.709176064,237.9139404,2.906441166,1,서울특별시,서초구,서초동
143,127.1482467,37.50133021,False,False,101.0,37.76483773,8.180581187,26.79095078,41.427845,7.569806353,167.5803126,9.708190167,3.97e-05,9.708142281,237.9883685,2.355685131,1,서울특별시,송파구,마천동
144,128.5861359,35.90092499,False,False,103.0,27.58989345,0.234435985,27.34940147,27.94164276,1.212134832,215.5114526,9.841672897,0.0,9.841672897,239.0310364,3.0,1,대구광역시,북구,침산동
145,126.6813172,37.43873827,False,False,102.0,34.55186691,3.682249967,33.42146683,39.63518524,3.718904239,150.5285652,9.713520105,4.07e-05,9.713492393,237.6912151,2.0,1,인천광역시,미추홀구,문학동
146,126.6897219,37.46393327,False,True,101.0,11.25969888,2.717017702,7.439724445,12.59937763,2.337193802,19.20857359,9.711380615,3.88e-05,9.711334229,237.6942781,2.0,1,인천광역시,미추홀구,주안동
147,126.6930333,37.47735717,False,False,101.0,8.5747509,0.0,8.5747509,8.5747509,1.505854011,298.7681274,9.710245469,4.74e-05,9.710178375,237.6953249,2.0,1,인천광역시,부평구,십정동
148,126.7056863,37.51284773,False,False,104.0,17.86614747,0.598361161,17.48423767,18.88303375,0.887567952,111.788856,9.707191428,4.21e-05,9.707169533,237.7005417,3.0,1,인천광역시,부평구,청천동
149,126.8511306,35.15168379,False,False,103.0,19.7559537,0.137352276,19.72439575,19.94761848,0.103091976,245.9871683,9.902076135,3.98e-05,9.902054787,238.0162925,4.0,1,광주광역시,서구,치평동
150,126.8557524,35.15995752,False,False,101.0,21.3869842,0.48138823,20.77432823,22.11102295,0.416502025,157.295252,9.901406352,4.99e-05,9.901403427,238.0181311,4.0,1,광주광역시,서구,치평동
151,126.8314335,35.14023246,False,False,101.0,17.46611886,1.917579747,14.81337452,18.02929878,0.714307771,318.4590636,9.902998924,0.0,9.902998924,238.0051575,4.0,1,광주광역시,서구,벽진동
152,126.8836026,35.13953521,False,False,102.0,65.43229098,6.023087423,57.02462387,66.79841614,9.021285864,53.13482938,9.903047562,1.78e-15,9.903047562,238.0377414,1.867985612,1,광주광역시,서구,화정동
153,126.899122,35.13473077,False,False,104.0,40.47706528,0.790544996,40.10387802,41.53094101,2.292895778,199.5051786,9.903434232,3.69e-05,9.903401375,238.0480139,3.788904899,1,광주광역시,남구,주월동
154,126.8846794,35.1722103,True,False,101.0,27.40722114,0.385742028,27.21632767,27.91825294,0.254945522,252.261409,9.900456006,1.04e-06,9.900455475,238.0352397,4.0,1,광주광역시,북구,운암동
155,126.8900759,35.17557223,False,False,101.0,49.09867764,4.6767451,41.71435165,54.74401474,3.485722173,188.9123094,9.900166512,0.0,9.900166512,238.0381705,2.0,1,광주광역시,북구,운암동
156,126.8390356,35.22402835,False,False,104.0,28.63771732,0.189384936,28.35361671,28.84770775,0.488377479,90.44613863,9.896297455,1.78e-15,9.896297455,238.001156,2.0,1,광주광역시,광산구,월계동
157,126.7304579,35.15845465,True,False,104.0,19.29649195,0.841561322,18.40813637,20.08849907,1.167630769,231.590717,9.901534081,0.0,9.901534081,237.9398804,3.0,1,광주광역시,광산구,송산동
158,126.8428481,35.2114118,False,False,104.0,28.1002636,0.0,28.1002636,28.1002636,1.035544872,39.13141251,9.897306442,0.0,9.897306442,238.0050354,3.11454219,1,광주광역시,광산구,월계동
159,127.4433089,36.32235952,True,False,102.0,57.29053116,0.0,57.29053116,57.29053116,1.626061678,200.2635193,9.807125092,0.0,9.807125092,238.277359,4.0,1,대전광역시,동구,신흥동
160,127.4082823,36.34287494,True,False,103.0,43.70603943,0.0,43.70603943,43.70603943,0.412990451,29.54508972,9.805416107,0.0,9.805416107,238.2533227,4.0,1,대전광역시,중구,중촌동
161,127.3762134,36.28016805,False,False,102.0,78.98865509,0.0,78.98865509,78.98865509,3.935800552,45.7492981,9.810611005,4.58e-05,9.810546875,238.2386852,2.892908309,1,대전광역시,중구,안영동
162,127.4177868,36.3160765,False,False,103.0,84.50215799,1.603016394,82.40351105,85.35948181,5.168017545,348.0612371,9.807645798,0.0,9.807645798,238.2616577,2.0,1,대전광역시,중구,대사동
163,127.4155849,36.32289065,False,False,102.0,61.47130838,2.690447343,58.81857681,65.10085297,2.571395247,263.1993218,9.80706435,4.39e-05,9.807051659,238.2596262,2.461759425,1,대전광역시,중구,문화동
164,127.3789863,36.35206018,False,False,101.0,50.3732692,0.249599457,50.12366867,50.62286758,0.495684298,80.57673114,9.804673195,0.0,9.804673195,238.2337584,5.048480463,1,대전광역시,서구,둔산동
165,127.4236826,36.40645347,True,False,102.0,36.13936694,0.824039095,35.21451569,37.18065643,1.549803029,295.8414575,9.800187906,4.48e-05,9.800126076,238.2574395,4.296189792,1,대전광역시,대덕구,와동
166,126.9878296,37.31977144,True,False,101.0,85.77482341,7.333191956,76.48603058,93.31872559,7.009917926,125.993742,9.723632091,4.71e-05,9.723620415,237.899624,1.0,1,경기도,수원시 장안구,이목동
167,126.9611858,37.27270381,True,False,104.0,29.65793144,0.691784253,29.43174744,30.72339249,0.745916759,54.2542085,9.727634738,3.64e-05,9.727610588,237.8863426,3.090778615,1,경기도,수원시 권선구,금곡동
168,126.9834635,37.23454793,True,False,102.0,21.98830003,2.352213512,19.14070129,25.26209831,0.870589505,103.7363971,9.730887413,0.0,9.730887413,237.9042946,3.0,1,경기도,수원시 권선구,오목천동
169,127.027866,37.26805105,False,False,102.0,44.71156739,1.012422915,43.70011902,45.81129456,1.436243029,266.7678198,9.72804528,1.23e-06,9.728043556,237.9298162,2.0,1,경기도,수원시 팔달구,인계동
170,126.9779779,37.28779621,False,False,101.0,47.29036627,0.526072664,46.5845108,47.8405838,0.862427196,149.9510034,9.726376712,5.14e-05,9.726304054,237.8959618,2.0,1,경기도,수원시 팔달구,화서동
171,127.0328008,37.26436139,False,False,104.0,48.58780164,1.176725214,46.96632385,48.96220016,1.117412935,130.8882397,9.728348732,1.78e-15,9.728348732,237.9335561,2.885169186,1,경기도,수원시 팔달구,인계동
172,127.064891,37.24646512,False,False,103.0,38.82171793,2.307248514,35.55895233,38.85565948,1.621260642,217.4704417,9.729866982,0.0,9.729866982,237.9556427,4.0,1,경기도,수원시 영통구,영통동
173,127.0610577,37.25237513,False,False,101.0,45.83554459,0.0,45.83554459,45.83554459,1.5980196,330.8097534,9.729359542,4.07e-05,9.729333878,237.9527782,2.0,1,경기도,수원시 영통구,영통동
174,127.1269879,37.4491057,False,False,103.0,42.91531542,0.892048581,41.69095612,43.21936417,0.732058378,118.2963106,9.712635524,3.97e-05,9.712610245,237.978882,1.0,1,경기도,성남시 수정구,태평동
175,127.1696253,37.4637419,False,False,101.0,112.1195508,14.97283695,111.3011551,133.2785187,9.494013384,176.9631467,9.711379146,4.72e-05,9.711367607,238.0053626,3.98381877,1,경기도,성남시 수정구,양지동
176,127.1793309,37.44228579,False,False,102.0,126.8365137,8.99994159,118.3733826,139.7865448,8.363472202,265.0823578,9.713210106,0.0,9.713210106,238.0131012,2.0,1,경기도,성남시 중원구,상대원동
177,127.1286178,37.41431355,False,False,102.0,30.00465112,0.389288526,29.51945114,30.60123253,0.375009508,222.5845465,9.715604782,0.0,9.715604782,237.9826315,2.546402878,1,경기도,성남시 분당구,야탑동
178,126.789078,37.53204597,False,False,101.0,12.25054142,0.309911364,11.96550751,12.76806736,1.04628142,45.86719264,9.705574668,4.82e-05,9.705507278,237.7531927,3.0,1,경기도,부천시 오정구,오정동
179,126.846905,37.44248666,False,True,104.0,26.84398304,2.985386475,22.13294983,27.91814423,2.409737294,192.2389042,9.713198882,3.71e-05,9.713171005,237.797994,2.278735632,1,경기도,광명시,노온사동
180,127.0566813,37.0791316,False,False,102.0,33.42260641,3.30398461,27.19587135,34.61273193,3.506587816,64.55476504,9.744019378,4.13e-05,9.743966103,237.964698,2.0,1,경기도,평택시,지산동
181,127.1159667,36.97058362,True,False,103.0,5.470660828,0.948883603,5.218389988,7.321189404,0.88745609,144.4265692,9.753134354,5.22e-05,9.75313282,238.0119947,,1,충청남도,천안시 서북구,성환읍
182,126.9680633,37.04648149,False,False,103.0,25.97818589,6.72148174,16.47603989,26.23480797,7.839670119,184.6611717,9.74675602,4.15e-05,9.746732712,237.9104585,2.799208348,1,경기도,평택시,청북읍
183,127.0799691,36.98322611,True,False,101.0,2.552934232,0.515475107,1.822262406,2.690027952,1.067315788,41.44894509,9.752080917,0.0,9.752080917,237.9877625,4.0,1,경기도,평택시,평택동
184,126.9017262,37.3015132,False,False,103.0,18.76011462,1.233927123,16.89432144,20.01482201,3.439340952,319.6012729,9.725187302,0.0,9.725187302,237.8457792,3.194982079,1,경기도,안산시 상록구,건건동
185,126.8147113,37.34014485,False,False,104.0,11.08796359,0.461261276,10.43788433,11.14200878,1.80484161,103.218179,9.721933585,5.28e-05,9.721858978,237.7861297,5.0,1,경기도,안산시 단원구,선부동
186,126.8105541,37.33683133,False,False,102.0,13.06862915,0.894634202,11.82448864,13.29853153,0.942956131,179.7619073,9.722190664,4.18e-05,9.722167969,237.7834742,2.0,1,경기도,안산시 단원구,선부동
187,126.8952076,37.65807655,False,False,103.0,63.22930145,0.0,63.22930145,63.22930145,6.579749107,168.7155151,9.694768903,3.88e-05,9.694726944,237.8113912,2.0,1,경기도,고양시 덕양구,삼송동
188,126.7574797,37.63904717,True,False,103.0,5.581264318,1.841837571,3.159716845,6.749736309,1.881284322,207.2633424,9.696417636,5.38e-05,9.696341515,237.7236003,,1,경기도,고양시 일산동구,장항동
189,126.7198489,37.65547899,False,False,101.0,3.736733482,0.250116633,3.733594656,4.090437889,0.451251755,234.3941169,9.694974901,4.25e-05,9.694971085,237.6977403,,1,경기도,고양시 일산서구,법곳동
190,126.7245232,37.65614055,False,False,101.0,10.99760304,0.68316623,10.56894302,11.86344528,0.559119031,167.3059341,9.694937549,3.99e-05,9.694889069,237.7006552,4.0,1,경기도,고양시 일산서구,법곳동
191,126.726708,37.66301394,False,False,101.0,12.17755946,0.872797804,11.93614006,13.56203175,0.825290678,114.1575859,9.694348335,0.0,9.694348335,237.7015076,4.0,1,경기도,고양시 일산서구,법곳동
192,127.0596515,37.17403261,False,False,101.0,32.88980557,2.208049751,29.68972588,33.30154419,3.009890947,83.68149668,9.735985453,4.61e-05,9.735974312,237.9584006,3.0,1,경기도,오산시,수청동
193,127.2941379,37.38107068,True,False,102.0,85.15576935,0.0,85.15576935,85.15576935,6.530045033,21.3039093,9.718424796,4.45e-05,9.718409538,238.0924225,1.228253055,1,경기도,광주시,초월읍
194,127.0460499,37.81801605,False,False,101.0,89.87052468,1.570058711,88.26870728,91.90562439,1.448535791,63.48451342,9.681024551,1.78e-15,9.681024551,237.8963668,2.0,1,경기도,양주시,덕계동
195,126.9805453,37.79915258,False,False,103.0,100.3175168,0.743500503,99.3955307,101.265274,0.978948797,284.8800969,9.682631933,3.94e-05,9.682600975,237.8554502,2.022334294,1,경기도,양주시,백석읍
196,127.3036114,37.89482594,True,False,104.0,162.4570338,2.737489728,158.0455322,164.1892395,4.481701958,271.2344818,9.674369871,4.27e-05,9.674347878,238.057704,3.0,1,경기도,포천시,화현면
197,127.9427646,37.3458648,False,False,103.0,139.5884564,2.729866375,135.2464294,141.2507172,3.226469688,114.1453287,9.72144426,4.78e-05,9.721377373,238.512108,2.681180281,1,강원특별자치도,원주시,일산동
198,127.9393387,37.36014422,False,False,104.0,118.4439468,1.42e-14,118.4439468,118.4439468,3.335032225,127.2761993,9.720227242,0.0,9.720227242,238.5089111,2.0,1,강원특별자치도,원주시,단계동
199,127.9382279,37.34890848,False,False,104.0,155.8118591,0.0,155.8118591,155.8118591,3.825101376,98.40312195,9.721158838,4.61e-05,9.721146584,238.5089771,1.619303911,1,강원특별자치도,원주시,일산동
200,127.9478264,37.33205277,False,False,104.0,143.7431299,0.57471968,142.9586945,144.4620056,1.387009721,123.894793,9.722604752,1.78e-15,9.722604752,238.5163598,1.396050269,1,강원특별자치도,원주시,개운동
201,127.938697,37.34028867,False,False,101.0,149.3560565,1.506825196,147.4200439,151.6641846,2.025032562,191.8167092,9.721911674,5.31e-07,9.72191143,238.5097924,1.853280461,1,강원특별자치도,원주시,명륜동
202,128.5644051,38.20691975,False,False,104.0,18.9705332,2.717093261,15.13319778,19.1706543,4.509354936,73.68543394,9.64727926,1.07e-06,9.647277832,238.8527518,1.025843503,1,강원특별자치도,속초시,교동
203,127.5532433,36.65014263,False,False,103.0,307.937461,8.245523869,307.2592773,323.7853394,4.670849521,346.7125956,9.779946043,4.3e-05,9.779929161,238.3187935,1.833213515,1,충청북도,청주시 상당구,낭성면
204,127.1405382,36.82668943,False,False,103.0,52.18014855,0.072203012,52.1280098,52.26794434,1.996053384,188.695186,9.765222549,0.0,9.765222549,238.0401216,2.590941769,1,충청남도,천안시 서북구,성정동
205,127.1431951,36.81864735,False,False,103.0,40.83882904,0.0,40.83882904,40.83882904,1.396864772,111.2941513,9.765901566,0.0,9.765901566,238.0427722,4.0,1,충청남도,천안시 서북구,성정동
206,126.6828014,36.94459845,False,False,103.0,41.1662648,8.563550185,29.058218,41.41921997,4.685333233,283.5162437,9.755344574,4.38e-05,9.755285263,237.7356198,2.0,1,충청남도,당진시,송산면
207,127.1427303,35.8223443,False,False,104.0,36.86486487,0.679719446,35.90690231,36.94451904,0.468180113,319.3024466,9.848067284,0.0,9.848067284,238.1329346,3.0,1,전북특별자치도,전주시 완산구,태평동
208,127.1043666,35.87004558,True,False,102.0,12.13810172,2.238675913,11.94321632,15.51197624,0.936869072,72.83711398,9.844189644,1.78e-15,9.844189644,238.1044513,1.0,1,전북특별자치도,전주시 덕진구,송천동2가
209,126.9978729,35.95570507,False,False,101.0,33.54629637,2.329694379,30.10410309,34.6485939,1.395847395,207.9163408,9.837198393,3.65e-05,9.837166786,238.028757,2.0,1,전북특별자치도,익산시,부송동
210,126.8565582,35.56911815,False,False,101.0,38.52219518,0.404082962,38.31415939,39.20051193,2.686705869,244.695245,9.868578201,3.58e-05,9.868544579,237.9773756,2.0,1,전북특별자치도,정읍시,수성동
211,126.9125316,35.80745943,False,False,103.0,19.58462715,0.0,19.58462715,19.58462715,1.179468989,254.6639557,9.849270992,3.81e-05,9.849239349,237.9889999,2.0,1,전북특별자치도,김제시,검산동
212,126.3913585,34.79896098,False,False,104.0,2.927221535,0.899518844,1.37355423,3.014932156,1.901170677,258.8821538,9.930102348,0.0,9.930102348,237.7663116,4.0,1,전라남도,목포시,산정동
213,126.4237244,34.80616828,False,False,104.0,4.038133685,0.24322131,4.012860298,4.45610714,0.306612033,102.2241738,9.929510133,4.13e-05,9.929510117,237.7856474,,1,전라남도,목포시,상동
214,126.429057,34.80390824,False,False,101.0,3.211238558,0.115026042,3.081423044,3.337531805,0.078874308,127.1820166,9.929718239,4.84e-05,9.929648399,237.7891532,,1,전라남도,목포시,상동
215,127.502957,34.94828431,False,False,103.0,16.30972501,7.8886886,7.737294197,25.83669281,6.11284432,225.5356535,9.91827774,0.0,9.91827774,238.4429047,4.0,1,전라남도,순천시,조곡동
216,126.9956899,34.89695695,True,False,102.0,110.192777,8.011885957,97.11586761,113.9637375,7.952869942,281.91776,9.922349118,4.05e-05,9.922293663,238.1327939,3.986311239,1,전라남도,화순군,이양면
217,126.9954714,34.90396196,True,False,103.0,82.04912679,6.49940241,80.50382996,93.84465027,1.390768207,241.0157808,9.921793938,0.0,9.921793938,238.132019,3.0,1,전라남도,화순군,이양면
218,126.7134314,34.79454358,True,False,101.0,17.59415173,2.121533236,14.59780788,17.74819756,0.490729515,314.1948227,9.930448451,3.72e-05,9.930403709,237.967736,3.0,1,전라남도,영암군,영암읍
219,126.4490036,34.78606445,False,False,102.0,5.874336613,3.748768594,-0.466098011,6.349471092,1.28733489,310.6360026,9.931129009,4.9e-05,9.931058884,237.803616,,1,전라남도,영암군,삼호읍
220,126.4150244,34.74633381,False,False,103.0,1.693596472,0.007417377,1.690865993,1.703724623,2.705475772,248.6272341,9.934248819,3.7e-05,9.934216499,237.7868884,2.0,1,전라남도,영암군,삼호읍
221,126.4219281,34.8694183,False,False,104.0,41.15250174,2.387255981,37.49729919,43.0851326,12.40244209,279.4782231,9.924517632,0.0,9.924517632,237.7776579,1.14762931,1,전라남도,무안군,삼향읍
222,128.7006803,36.5993555,False,False,104.0,118.7097618,2.07253818,118.0265579,121.5600357,4.588687825,187.4901727,9.78418231,5.33e-07,9.784181595,239.0490306,,1,경상북도,안동시,이천동
